name,heat pump Beauly,heat pump Peterhead,heat pump Errochty,heat pump Denny/Bonnybridge,heat pump Neilston,heat pump Strathaven,heat pump Torness,heat pump Eccles,heat pump Harker,heat pump Stella West,heat pump Penwortham,heat pump Deeside,heat pump Daines,heat pump Th. Marsh/Stocksbridge,heat pump Thornton/Drax/Eggborough,heat pump Keadby,heat pump Ratcliffe,heat pump Feckenham,heat pump Walpole,heat pump Bramford,heat pump Pelham,heat pump Sundon/East Claydon,heat pump Melksham,heat pump Bramley,heat pump London,heat pump Kemsley,heat pump Sellindge,heat pump Lovedean,heat pump S.W.Penisula
22/03/2035 11:00,2.485,2.7325,2.62,2.62,2.71,2.71,2.7235,2.7235,1.9875,2.701,1.905,2.737,1.89,2.701,2.701,2.8,2.8,1.89,1.9575,1.86,1.89,1.965,1.9275,1.9275,2.809,1.965,2.773,1.965,1.9725
22/03/2035 12:00,2.575,2.7865,2.62,2.62,2.755,2.755,2.8,2.8,1.92,2.755,1.8075,2.01,1.815,2.7685,2.7685,1.965,1.965,1.815,2.746,1.815,1.815,1.815,1.8525,1.875,1.9425,1.89,1.995,1.89,1.89
22/03/2035 13:00,2.665,1.995,2.62,2.62,2.8,2.8,2.0025,2.0025,1.8675,2.791,1.725,1.8075,1.815,2.01,2.01,1.89,1.815,1.74,2.8,1.8075,1.74,1.74,1.9575,1.8375,1.86,1.89,1.9875,1.89,1.8825
22/03/2035 14:00,2.665,1.9875,2.71,2.71,1.965,1.965,1.905,1.905,1.875,2.8,1.6875,1.725,1.74,1.9425,1.9425,1.965,1.89,1.74,2.7685,1.74,1.74,1.74,1.83,1.83,1.815,1.89,1.9575,1.89,1.815
22/03/2035 15:00,2.62,2.0025,2.665,2.665,1.815,1.815,1.845,1.845,1.905,2.7775,1.695,1.74,1.74,1.935,1.935,1.965,1.815,1.74,2.746,1.8525,1.74,1.74,1.845,1.7925,1.815,1.89,1.8975,1.89,1.8975
22/03/2035 16:00,2.575,2.01,2.62,2.62,1.89,1.89,1.875,1.875,1.9275,2.7685,1.695,1.7325,1.74,1.95,1.95,2.8,1.815,1.74,2.7415,1.89,1.815,1.74,1.875,1.8075,1.8525,2.8,1.9575,1.89,1.905
22/03/2035 17:00,2.575,2.791,2.575,2.575,1.89,1.89,2.7775,2.7775,1.995,2.7055,1.8075,1.8075,1.815,2.809,2.809,2.755,1.89,1.74,2.719,1.995,1.89,1.74,1.9425,1.8675,1.9275,2.755,2.8045,1.965,1.98
22/03/2035 18:00,2.53,2.746,2.53,2.53,2.8,2.8,2.6695,2.6695,2.737,2.6515,1.9575,1.8975,1.89,2.7415,2.7415,2.665,2.8,1.965,2.6695,2.7415,2.8,1.89,2.7595,2.773,2.809,2.665,2.701,2.8,2.755
22/03/2035 19:00,2.44,2.692,2.53,2.53,2.755,2.755,2.5885,2.5885,2.7055,2.5885,2.7505,2.764,2.8,2.683,2.683,2.62,2.71,2.8,2.548,2.683,2.665,2.656,2.6965,2.5885,2.7325,2.575,2.683,2.71,2.692
22/03/2035 20:00,2.305,2.6425,2.485,2.485,2.71,2.71,2.557,2.557,2.665,2.5435,2.737,2.6335,2.8,2.6245,2.6245,2.575,2.665,2.62,2.5165,2.6335,2.62,2.5975,2.6245,2.6335,2.674,2.53,2.6695,2.53,2.62
22/03/2035 21:00,2.35,2.6065,2.485,2.485,2.62,2.62,2.5255,2.5255,2.6245,2.512,2.7235,2.629,2.755,2.575,2.575,2.575,2.575,2.485,2.485,2.62,2.575,2.53,2.6155,2.575,2.6245,2.44,2.6785,2.485,2.5525
22/03/2035 22:00,2.305,2.566,2.485,2.485,2.62,2.62,2.4805,2.4805,2.6065,2.4715,2.683,2.593,2.755,2.512,2.512,2.53,2.665,2.575,2.4715,2.611,2.575,2.485,2.575,2.5435,2.5885,2.44,2.611,2.44,2.503
22/03/2035 23:00,2.26,2.5435,2.44,2.44,2.53,2.53,2.4895,2.4895,2.584,2.4535,2.629,2.53,2.71,2.4715,2.4715,2.44,2.62,2.44,2.449,2.584,2.53,2.4445,2.548,2.5525,2.557,2.395,2.611,2.5345,2.5165
23/03/2035 00:00,2.305,2.5255,2.305,2.305,2.53,2.53,2.431,2.431,2.5525,2.431,2.6425,2.4625,2.71,2.4355,2.4355,2.44,2.575,2.44,2.3995,2.6155,2.53,2.422,2.539,2.5165,2.53,2.35,2.602,2.5075,2.494
23/03/2035 01:00,2.305,2.512,2.305,2.305,2.485,2.485,2.3635,2.3635,2.5435,2.422,2.5885,2.413,2.665,2.4085,2.4085,2.395,2.575,2.35,2.4085,2.6155,2.485,2.395,2.503,2.5075,2.503,2.35,2.557,2.485,2.476
23/03/2035 02:00,2.26,2.503,2.305,2.305,2.44,2.44,2.3275,2.3275,2.485,2.4085,2.5525,2.359,2.62,2.3815,2.3815,2.35,2.485,2.305,2.3545,2.575,2.485,2.458,2.449,2.494,2.476,2.305,2.4985,2.4625,2.404
23/03/2035 03:00,2.215,2.5075,2.26,2.26,2.35,2.35,2.314,2.314,2.467,2.386,2.512,2.3545,2.53,2.3545,2.3545,2.35,2.44,2.305,2.3635,2.602,2.485,2.4625,2.431,2.386,2.449,2.305,2.4895,2.4355,2.377
23/03/2035 04:00,2.215,2.476,2.26,2.26,2.35,2.35,2.2915,2.2915,2.44,2.386,2.4535,2.341,2.44,2.332,2.332,2.35,2.44,2.26,2.3815,2.5435,2.485,2.413,2.4625,2.395,2.4265,2.305,2.5165,2.4085,2.3365
23/03/2035 05:00,2.215,2.4715,2.305,2.305,2.26,2.26,2.278,2.278,2.4265,2.3815,2.458,2.26,2.485,2.3095,2.3095,2.35,2.395,2.26,2.3455,2.5615,2.44,2.368,2.386,2.341,2.4265,2.26,2.665,2.215,2.287
23/03/2035 06:00,2.17,2.4895,2.305,2.305,2.35,2.35,2.323,2.323,2.413,2.3905,2.4355,2.215,2.395,2.314,2.314,2.35,2.395,2.215,2.341,2.5165,2.395,2.3545,2.359,2.3455,2.44,2.26,2.4985,2.215,2.269
23/03/2035 07:00,2.215,2.539,2.26,2.26,2.395,2.395,2.35,2.35,2.4625,2.4445,2.422,2.2735,2.395,2.359,2.359,2.305,2.395,2.215,2.404,2.566,2.485,2.53,2.4175,2.377,2.503,2.26,2.512,2.26,2.2555
23/03/2035 08:00,2.35,2.5975,2.395,2.395,2.44,2.44,2.485,2.485,2.575,2.521,2.557,2.3815,2.575,2.431,2.431,2.35,2.44,2.395,2.557,2.6065,2.62,2.53,2.521,2.5075,2.602,2.53,2.6515,2.395,2.4625
23/03/2035 09:00,2.485,2.665,2.53,2.53,2.62,2.62,2.4895,2.4895,2.6965,2.611,2.6875,2.539,2.755,2.5255,2.5255,2.575,2.53,2.575,2.656,2.7595,2.755,2.62,2.602,2.638,2.701,2.665,2.7595,2.665,2.665
23/03/2035 10:00,2.575,2.7415,2.62,2.62,2.665,2.665,2.719,2.719,2.809,2.7145,2.7775,2.6965,1.89,2.6515,2.6515,2.665,2.62,2.71,2.7055,1.935,1.89,2.8,2.764,2.7865,2.782,2.8,2.01,1.965,2.7685
23/03/2035 11:00,2.575,2.809,2.755,2.755,2.755,2.755,2.719,2.719,1.875,2.7955,1.9275,2.7595,1.815,2.737,2.737,2.8,2.755,1.965,2.7775,1.785,1.815,1.965,1.95,1.89,1.9425,1.89,1.8075,1.815,1.98
23/03/2035 12:00,2.8,1.95,2.8,2.8,1.965,1.965,1.905,1.905,1.8,1.965,1.845,1.935,1.815,2.737,2.737,1.89,1.89,1.815,2.8,1.74,1.74,1.89,1.8675,1.8,1.8525,1.815,1.8,1.74,1.815
23/03/2035 13:00,1.74,1.905,2.8,2.8,1.815,1.815,1.7775,1.7775,1.8525,1.9125,1.7775,1.8375,1.74,1.9125,1.9125,1.74,1.815,1.74,2.8,1.77,1.74,1.74,1.815,1.74,1.7925,1.815,1.875,1.74,1.815
23/03/2035 14:00,1.74,1.875,1.965,1.965,1.815,1.815,1.74,1.74,1.8675,1.8675,1.8075,1.8225,1.74,1.845,1.845,1.815,1.815,1.74,2.791,1.74,1.665,1.74,1.7775,1.755,1.7625,1.74,1.8075,1.74,1.755
23/03/2035 15:00,1.74,1.8525,2.8,2.8,1.665,1.665,1.755,1.755,1.8525,1.8975,1.8375,1.785,1.74,1.83,1.83,1.815,1.89,1.74,2.01,1.77,1.74,1.74,1.8,1.7325,1.7775,1.74,1.755,1.815,1.7625
23/03/2035 16:00,1.815,1.8675,2.665,2.665,1.89,1.89,1.935,1.935,1.8825,1.95,1.89,1.8225,1.815,1.8225,1.8225,1.965,1.89,1.89,2.746,1.815,1.89,1.815,1.875,1.815,1.815,2.8,1.9725,1.89,1.815
23/03/2035 17:00,1.815,1.905,2.665,2.665,1.89,1.89,2.8,2.8,1.965,2.809,1.965,1.815,1.815,1.8975,1.8975,1.965,2.8,1.89,2.692,1.9425,1.89,1.815,1.89,1.965,1.905,2.755,2.7685,1.89,1.89
23/03/2035 18:00,2.8,1.9575,2.62,2.62,2.8,2.8,2.7415,2.7415,2.692,2.7505,2.6965,1.9725,1.89,2.809,2.809,2.71,2.8,1.965,2.683,2.7595,2.8,1.965,2.0025,2.773,1.905,2.62,2.62,2.8,1.89
23/03/2035 19:00,2.575,2.791,2.485,2.485,2.71,2.71,2.701,2.701,2.5705,2.6875,2.638,2.5795,2.71,2.7415,2.7415,2.62,2.71,2.665,2.548,2.692,2.755,2.6245,2.755,2.665,2.728,2.575,2.503,2.665,2.71
23/03/2035 20:00,2.44,2.719,2.44,2.44,2.575,2.575,2.638,2.638,2.521,2.6155,2.5975,2.647,2.53,2.6695,2.6695,2.62,2.71,2.485,2.512,2.638,2.665,2.6785,2.71,2.638,2.6605,2.53,2.611,2.53,2.602
23/03/2035 21:00,2.44,2.6515,2.305,2.305,2.485,2.485,2.6155,2.6155,2.4805,2.5705,2.6245,2.629,2.53,2.611,2.611,2.575,2.665,2.485,2.485,2.5795,2.62,2.5795,2.71,2.521,2.6065,2.485,2.5345,2.44,2.494
23/03/2035 22:00,2.395,2.5975,2.305,2.305,2.44,2.44,2.548,2.548,2.4625,2.521,2.4985,2.4355,2.485,2.521,2.521,2.485,2.62,2.485,2.458,2.485,2.53,2.557,2.557,2.485,2.5705,2.395,2.6065,2.5345,2.404
23/03/2035 23:00,2.305,2.566,2.26,2.26,2.395,2.395,2.5705,2.5705,2.368,2.494,2.3995,2.386,2.53,2.4895,2.4895,2.44,2.62,2.44,2.4445,2.467,2.53,2.4805,2.5975,2.44,2.5255,2.35,2.638,2.5075,2.3545
24/03/2035 00:00,2.26,2.539,2.215,2.215,2.26,2.26,2.539,2.539,2.368,2.4625,2.485,2.3275,2.44,2.4535,2.4535,2.395,2.575,2.395,2.395,2.4175,2.485,2.5255,2.647,2.4895,2.503,2.305,2.548,2.476,2.3005
24/03/2035 01:00,2.305,2.5255,2.215,2.215,2.26,2.26,2.4985,2.4985,2.3635,2.44,2.3725,2.305,2.44,2.431,2.431,2.395,2.53,2.35,2.3455,2.449,2.485,2.4895,2.4895,2.404,2.4715,2.26,2.4805,2.4535,2.287
24/03/2035 02:00,2.26,2.4985,2.215,2.215,2.26,2.26,2.359,2.359,2.3545,2.422,2.4445,2.3005,2.485,2.3995,2.3995,2.395,2.53,2.26,2.386,2.4175,2.44,2.4715,2.5165,2.35,2.467,2.215,2.458,2.422,2.269
24/03/2035 03:00,2.26,2.4805,2.215,2.215,2.26,2.26,2.35,2.35,2.3545,2.395,2.3545,2.2825,2.395,2.3635,2.3635,2.35,2.485,2.26,2.3905,2.404,2.395,2.422,2.3995,2.3185,2.44,2.215,2.395,2.3995,2.224
24/03/2035 04:00,2.305,2.476,2.17,2.17,2.35,2.35,2.314,2.314,2.3545,2.368,2.35,2.2555,2.305,2.35,2.35,2.305,2.485,2.26,2.332,2.296,2.35,2.3635,2.3815,2.2915,2.431,2.395,2.3905,2.3635,2.1925
24/03/2035 05:00,2.215,2.494,2.215,2.215,2.395,2.395,2.395,2.395,2.341,2.377,2.3275,2.224,2.305,2.3275,2.3275,2.26,2.44,2.26,2.287,2.3275,2.35,2.395,2.3995,2.2825,2.431,2.17,2.422,2.125,2.161
24/03/2035 06:00,2.395,2.4805,2.215,2.215,2.395,2.395,2.3455,2.3455,2.35,2.3995,2.332,2.2465,2.26,2.341,2.341,2.26,2.44,2.26,2.305,2.332,2.35,2.3725,2.3365,2.269,2.4535,2.17,2.3815,2.125,2.1565
24/03/2035 07:00,2.44,2.5165,2.305,2.305,2.44,2.44,2.431,2.431,2.404,2.467,2.377,2.2375,2.305,2.3905,2.3905,2.26,2.395,2.26,2.3005,2.4265,2.35,2.3635,2.359,2.2915,2.521,2.215,2.458,2.215,2.179
24/03/2035 08:00,2.44,2.5705,2.44,2.44,2.485,2.485,2.548,2.548,2.512,2.5525,2.503,2.3725,2.485,2.485,2.485,2.44,2.485,2.44,2.431,2.6065,2.53,2.62,2.5075,2.458,2.611,2.395,2.512,2.35,2.2915
24/03/2035 09:00,2.575,2.638,2.575,2.575,2.575,2.575,2.6335,2.6335,2.62,2.6515,2.6335,2.5615,2.665,2.5885,2.5885,2.71,2.62,2.665,2.602,2.6965,2.71,2.62,2.62,2.6335,2.701,2.575,2.728,2.62,2.5165
24/03/2035 10:00,2.665,2.7325,2.665,2.665,2.665,2.665,2.728,2.728,2.6965,2.737,2.692,2.7145,2.8,2.701,2.701,1.965,2.71,2.755,2.656,2.7955,2.8,2.71,2.728,2.7415,2.7595,2.755,2.6785,2.8,2.638
24/03/2035 11:00,1.965,2.755,2.8,2.8,2.8,2.8,2.7865,2.7865,2.7505,2.809,2.71,1.98,1.965,2.8,2.8,1.815,1.965,1.89,2.701,1.935,1.89,2.755,2.809,1.89,1.965,1.965,1.98,1.815,2.7685
24/03/2035 12:00,1.965,2.7865,1.965,1.965,1.965,1.965,2.764,2.764,2.7955,1.935,2.7685,1.815,1.89,1.8975,1.8975,1.74,1.89,1.815,2.755,1.86,1.815,2.8,1.86,1.8525,1.875,1.965,1.9425,1.815,1.815
24/03/2035 13:00,1.965,2.8,1.89,1.89,1.965,1.965,1.905,1.905,2.01,1.8825,1.8975,1.74,1.815,1.8,1.8,1.665,1.815,1.74,2.8,1.815,1.815,1.965,1.89,1.8075,1.8,1.89,1.8975,1.74,1.7625
24/03/2035 14:00,1.965,2.8045,1.89,1.89,2.8,2.8,1.875,1.875,2.01,1.8675,1.935,1.755,1.74,1.755,1.755,1.74,1.815,1.815,2.8045,1.815,1.815,1.89,1.8975,1.815,1.77,1.815,1.875,1.74,1.74
24/03/2035 15:00,1.965,2.8,1.89,1.89,1.965,1.965,1.9275,1.9275,2.8045,1.905,2.7775,1.71,1.74,1.755,1.755,1.74,1.89,1.815,2.782,1.8375,1.815,1.815,1.8525,1.7925,1.77,1.89,1.905,1.74,1.7175
24/03/2035 16:00,2.8,2.7775,1.89,1.89,1.965,1.965,1.9725,1.9725,2.791,1.9125,2.7775,1.8,1.74,1.755,1.755,1.74,1.89,1.815,2.7415,1.875,1.89,1.89,1.89,1.7775,1.83,1.965,1.965,1.665,1.8
24/03/2035 17:00,2.8,2.755,1.89,1.89,2.8,2.8,2.7955,2.7955,2.737,1.9875,2.719,1.875,1.815,1.815,1.815,1.89,1.965,1.89,2.701,1.9725,1.89,1.995,1.98,1.8375,1.9125,2.755,2.737,1.815,1.8525
24/03/2035 18:00,2.755,2.7235,2.8,2.8,2.755,2.755,2.7505,2.7505,2.6335,2.764,2.7235,2.7865,1.965,1.9425,1.9425,2.8,2.8,1.965,2.6065,2.7505,1.965,2.6785,2.7865,1.9275,2.8045,2.62,2.638,1.89,2.8
24/03/2035 19:00,2.62,2.6785,2.755,2.755,2.665,2.665,2.7055,2.7055,2.5075,2.71,2.6875,2.7055,1.965,2.791,2.791,2.71,2.71,2.755,2.521,2.6875,2.71,2.5885,2.7235,2.773,2.719,2.575,2.5435,2.755,2.7775
24/03/2035 20:00,2.53,2.6335,2.755,2.755,2.575,2.575,2.6335,2.6335,2.476,2.6425,2.665,2.665,2.8,2.7235,2.7235,2.62,2.665,2.53,2.4985,2.602,2.62,2.5795,2.719,2.719,2.6515,2.44,2.5345,2.53,2.6335
24/03/2035 21:00,2.53,2.584,2.575,2.575,2.53,2.53,2.53,2.53,2.467,2.593,2.6515,2.6515,2.71,2.6605,2.6605,2.62,2.665,2.44,2.4445,2.5795,2.575,2.5075,2.6605,2.5615,2.5975,2.395,2.5255,2.6335,2.512
24/03/2035 22:00,2.485,2.5795,2.53,2.53,2.485,2.485,2.5075,2.5075,2.4265,2.5435,2.6785,2.5165,2.665,2.548,2.548,2.53,2.62,2.395,2.4265,2.503,2.53,2.458,2.638,2.5435,2.548,2.35,2.539,2.566,2.4535
24/03/2035 23:00,2.44,2.5525,2.485,2.485,2.485,2.485,2.4535,2.4535,2.413,2.5075,2.6155,2.422,2.575,2.5165,2.5165,2.485,2.575,2.35,2.4265,2.485,2.485,2.404,2.5795,2.413,2.503,2.305,2.4625,2.5255,2.404
25/03/2035 00:00,2.395,2.5345,2.53,2.53,2.395,2.395,2.485,2.485,2.4265,2.476,2.539,2.404,2.44,2.467,2.467,2.53,2.575,2.305,2.3455,2.4715,2.485,2.377,2.5525,2.4445,2.467,2.305,2.431,2.485,2.332
25/03/2035 01:00,2.305,2.5165,2.53,2.53,2.35,2.35,2.4265,2.4265,2.3635,2.4535,2.4715,2.404,2.395,2.431,2.431,2.485,2.53,2.26,2.3275,2.494,2.395,2.377,2.494,2.341,2.431,2.26,2.44,2.449,2.269
25/03/2035 02:00,2.35,2.4895,2.395,2.395,2.395,2.395,2.395,2.395,2.3545,2.431,2.503,2.332,2.35,2.3995,2.3995,2.35,2.485,2.26,2.287,2.467,2.44,2.3815,2.4265,2.305,2.404,2.215,2.3905,2.413,2.2645
25/03/2035 03:00,2.35,2.467,2.35,2.35,2.35,2.35,2.3815,2.3815,2.3815,2.413,2.539,2.296,2.35,2.359,2.359,2.35,2.44,2.215,2.2645,2.4355,2.395,2.341,2.4085,2.296,2.3815,2.215,2.395,2.377,2.2195
25/03/2035 04:00,2.44,2.4265,2.35,2.35,2.395,2.395,2.3545,2.3545,2.359,2.3905,2.5075,2.269,2.35,2.3275,2.3275,2.35,2.395,2.215,2.395,2.431,2.35,2.3005,2.3815,2.2645,2.3635,2.215,2.404,2.3455,2.197
25/03/2035 05:00,2.395,2.4175,2.305,2.305,2.395,2.395,2.404,2.404,2.3185,2.3725,2.539,2.2735,2.395,2.3275,2.3275,2.35,2.35,2.17,2.2825,2.4265,2.35,2.287,2.395,2.2465,2.3725,2.17,2.386,2.17,2.179
25/03/2035 06:00,2.35,2.422,2.305,2.305,2.35,2.35,2.4085,2.4085,2.3275,2.3815,2.548,2.2465,2.305,2.341,2.341,2.305,2.35,2.17,2.242,2.4265,2.35,2.332,2.314,2.26,2.386,2.17,2.3005,2.17,2.1925
25/03/2035 07:00,2.35,2.458,2.395,2.395,2.395,2.395,2.3455,2.3455,2.3725,2.4535,2.557,2.26,2.35,2.386,2.386,2.35,2.35,2.215,2.2825,2.431,2.395,2.485,2.3815,2.269,2.4445,2.215,2.3545,2.26,2.179
25/03/2035 08:00,2.53,2.521,2.53,2.53,2.44,2.44,2.5165,2.5165,2.4895,2.539,2.6065,2.3905,2.53,2.476,2.476,2.485,2.53,2.395,2.5525,2.5525,2.485,2.485,2.467,2.395,2.5345,2.44,2.4355,2.44,2.287
25/03/2035 09:00,2.62,2.593,2.62,2.62,2.485,2.485,2.6065,2.6065,2.5975,2.6425,2.692,2.584,2.665,2.5795,2.5795,2.71,2.575,2.575,2.683,2.6785,2.71,2.53,2.602,2.539,2.6335,2.62,2.566,2.62,2.476
25/03/2035 10:00,2.71,2.665,2.755,2.755,2.575,2.575,2.674,2.674,2.692,2.7325,2.782,2.6965,1.965,2.701,2.701,1.965,2.755,2.755,2.7505,2.7235,2.755,2.665,2.6965,2.6875,2.7145,2.755,2.6605,1.965,2.665
25/03/2035 11:00,2.755,2.6965,2.8,2.8,2.755,2.755,2.8045,2.8045,2.7595,2.8,1.9125,2.8,1.89,2.7955,2.7955,1.74,1.965,1.965,1.995,2.7955,1.965,2.755,2.773,1.995,2.7865,2.8,2.7325,1.89,1.935
25/03/2035 12:00,2.8,2.728,1.965,1.965,1.965,1.965,1.9725,1.9725,2.7595,1.965,1.8,1.9275,1.815,1.9125,1.9125,1.74,1.89,1.89,2.7055,2.01,1.89,2.8,2.0025,1.935,1.98,1.965,2.782,1.89,1.8825
25/03/2035 13:00,1.965,2.7505,1.965,1.965,2.8,2.8,1.89,1.89,1.9575,1.935,1.8975,1.86,1.815,1.8075,1.8075,1.74,1.89,1.815,2.7145,1.9275,1.89,1.965,1.9275,1.8525,1.9125,1.965,2.746,1.815,1.8525
25/03/2035 14:00,1.89,2.764,1.965,1.965,1.89,1.89,1.83,1.83,1.9275,1.8975,1.86,1.8,1.74,1.755,1.755,1.665,1.815,1.89,1.9725,1.9275,1.815,1.89,1.9125,1.8675,1.875,2.8,2.737,1.89,1.8375
25/03/2035 15:00,1.89,2.764,1.89,1.89,1.965,1.965,2.0025,2.0025,1.9425,1.9425,1.8825,1.7625,1.74,1.7475,1.7475,1.665,1.815,1.815,1.98,1.905,1.815,1.89,1.8825,1.8375,1.8825,2.8,2.728,1.89,1.8375
25/03/2035 16:00,1.89,2.755,1.815,1.815,1.965,1.965,2.7685,2.7685,1.9875,1.965,1.8825,1.785,1.815,1.77,1.77,1.665,1.965,1.89,2.0025,1.935,1.89,1.89,1.8975,1.89,1.95,2.755,2.683,1.815,1.8375
25/03/2035 17:00,1.965,2.728,1.89,1.89,1.89,1.89,2.7055,2.7055,2.782,2.782,1.92,1.8225,1.815,1.815,1.815,1.815,1.965,1.89,2.7685,2.01,1.965,1.965,1.9875,1.9275,2.809,2.71,2.6335,1.89,1.9425
25/03/2035 18:00,2.755,2.692,1.965,1.965,2.8,2.8,2.638,2.638,2.665,2.719,2.809,1.95,1.89,1.9425,1.9425,2.8,2.755,1.965,2.647,2.737,2.8,2.8,2.782,2.8045,2.746,2.575,2.566,2.8,2.8045
25/03/2035 19:00,2.62,2.647,2.755,2.755,2.665,2.665,2.5615,2.5615,2.5525,2.6605,2.782,2.665,2.755,2.791,2.791,2.71,2.71,2.8,2.4985,2.665,2.71,2.6065,2.719,2.6875,2.6695,2.53,2.5255,2.62,2.7055
25/03/2035 20:00,2.53,2.6065,2.575,2.575,2.53,2.53,2.5615,2.5615,2.503,2.602,2.593,2.4985,2.62,2.719,2.719,2.665,2.71,2.71,2.44,2.602,2.62,2.5705,2.665,2.5795,2.6065,2.485,2.4805,2.53,2.602
25/03/2035 21:00,2.44,2.584,2.53,2.53,2.485,2.485,2.521,2.521,2.4895,2.557,2.665,2.4355,2.62,2.6515,2.6515,2.575,2.665,2.53,2.4805,2.5615,2.53,2.5255,2.656,2.5615,2.548,2.44,2.503,2.485,2.5165
25/03/2035 22:00,2.395,2.566,2.485,2.485,2.44,2.44,2.5165,2.5165,2.458,2.5075,2.548,2.395,2.575,2.5345,2.5345,2.575,2.665,2.575,2.4985,2.5345,2.53,2.4895,2.6065,2.5255,2.512,2.44,2.521,2.5345,2.449
25/03/2035 23:00,2.395,2.5615,2.44,2.44,2.395,2.395,2.4625,2.4625,2.4085,2.485,2.5255,2.413,2.53,2.503,2.503,2.485,2.575,2.35,2.3995,2.485,2.485,2.4355,2.584,2.494,2.485,2.395,2.5165,2.4985,2.386
26/03/2035 00:00,2.395,2.539,2.395,2.395,2.35,2.35,2.431,2.431,2.4265,2.4625,2.422,2.368,2.485,2.467,2.467,2.395,2.62,2.35,2.449,2.4355,2.485,2.3815,2.548,2.458,2.4535,2.395,2.5345,2.467,2.3815
26/03/2035 01:00,2.35,2.5345,2.35,2.35,2.35,2.35,2.467,2.467,2.3995,2.4445,2.4985,2.305,2.44,2.431,2.431,2.35,2.53,2.305,2.341,2.395,2.35,2.341,2.5075,2.5075,2.422,2.35,2.53,2.44,2.3185
26/03/2035 02:00,2.26,2.5165,2.305,2.305,2.305,2.305,2.3815,2.3815,2.359,2.422,2.422,2.323,2.395,2.404,2.404,2.35,2.485,2.26,2.305,2.4535,2.35,2.332,2.4715,2.467,2.395,2.35,2.494,2.413,2.3275
26/03/2035 03:00,2.26,2.4985,2.26,2.26,2.26,2.26,2.3635,2.3635,2.3365,2.404,2.44,2.2825,2.395,2.377,2.377,2.35,2.44,2.215,2.2825,2.404,2.35,2.296,2.4445,2.35,2.377,2.305,2.476,2.386,2.26
26/03/2035 04:00,2.305,2.476,2.26,2.26,2.215,2.215,2.3725,2.3725,2.3545,2.377,2.4085,2.251,2.395,2.3635,2.3635,2.305,2.395,2.17,2.314,2.3995,2.35,2.278,2.413,2.3545,2.3635,2.26,2.503,2.377,2.3005
26/03/2035 05:00,2.35,2.467,2.26,2.26,2.215,2.215,2.3365,2.3365,2.3365,2.368,2.4085,2.2555,2.35,2.3455,2.3455,2.305,2.395,2.215,2.287,2.3815,2.395,2.269,2.404,2.2825,2.368,2.215,2.512,2.377,2.314
26/03/2035 06:00,2.305,2.467,2.17,2.17,2.215,2.215,2.296,2.296,2.3545,2.395,2.3365,2.2465,2.35,2.3545,2.3545,2.305,2.395,2.215,2.3005,2.3545,2.35,2.269,2.3905,2.242,2.386,2.26,2.512,2.44,2.3185
26/03/2035 07:00,2.26,2.485,2.26,2.26,2.26,2.26,2.3365,2.3365,2.3815,2.476,2.4265,2.2555,2.305,2.4085,2.4085,2.35,2.395,2.26,2.3275,2.4265,2.395,2.377,2.395,2.2645,2.44,2.26,2.5165,2.485,2.395
26/03/2035 08:00,2.395,2.521,2.395,2.395,2.35,2.35,2.512,2.512,2.53,2.5705,2.539,2.368,2.53,2.5075,2.5075,2.53,2.53,2.485,2.5345,2.5345,2.53,2.62,2.4715,2.404,2.5165,2.53,2.6155,2.575,2.4715
26/03/2035 09:00,2.485,2.5705,2.575,2.575,2.485,2.485,2.6155,2.6155,2.6605,2.665,2.701,2.593,2.71,2.62,2.62,2.62,2.62,2.665,2.674,2.647,2.665,2.62,2.557,2.5435,2.6155,2.665,2.674,2.71,2.593
26/03/2035 10:00,2.62,2.6335,2.71,2.71,2.62,2.62,2.6875,2.6875,2.764,2.746,2.809,2.7685,2.8,2.7235,2.7235,2.71,2.71,2.755,2.701,2.764,2.8,2.71,2.674,2.6875,2.7055,2.8,2.7145,1.965,2.7775
26/03/2035 11:00,2.665,2.647,2.755,2.755,2.71,2.71,2.773,2.773,1.98,2.746,2.782,1.965,1.89,2.809,2.809,2.8,1.89,1.965,2.7235,1.995,1.89,2.8,2.764,1.965,2.7955,1.965,2.7325,1.89,1.9425
26/03/2035 12:00,2.71,2.6425,2.8,2.8,1.965,1.965,1.95,1.95,1.8975,1.9725,2.0025,1.845,1.815,1.8975,1.8975,1.965,1.89,1.89,2.7415,1.9275,1.89,1.965,1.9875,1.8675,1.9575,1.965,2.737,1.815,1.875
26/03/2035 13:00,2.71,2.656,1.965,1.965,1.815,1.815,1.905,1.905,1.86,1.965,1.95,1.74,1.815,1.8225,1.8225,1.89,1.89,1.815,2.7325,1.9125,1.815,1.89,1.9125,1.815,1.89,1.965,2.7505,1.815,1.8375
26/03/2035 14:00,2.755,2.665,1.965,1.965,1.815,1.815,1.8075,1.8075,1.8375,1.95,1.95,1.7025,1.815,1.7775,1.7775,1.89,1.89,1.74,2.737,1.89,1.815,1.89,1.8825,1.8,1.86,1.965,2.764,1.74,1.8225
26/03/2035 15:00,2.71,2.6515,1.815,1.815,1.815,1.815,2.809,2.809,1.8375,1.995,1.98,1.65,1.665,1.7925,1.7925,1.89,1.815,1.74,2.7055,1.89,1.815,1.89,1.845,1.815,1.8675,1.965,2.7595,1.74,1.8
