name,Beauly,Peterhead,Errochty,Denny/Bonnybridge,Neilston,Strathaven,Torness,Eccles,Harker,Stella West,Penwortham,Deeside,Daines,Th. Marsh/Stocksbridge,Thornton/Drax/Eggborough,Keadby,Ratcliffe,Feckenham,Walpole,Bramford,Pelham,Sundon/East Claydon,Melksham,Bramley,London,Kemsley,Sellindge,Lovedean,S.W.Penisula
01/01/2035 00:00,270.485098,403.7339162,127.2435987,1044.041005,1286.986344,379.6764002,328.1864645,100.3035165,394.6189297,1991.33125,1108.41539,2339.795273,2000.582116,1911.384831,1456.441946,560.5788507,1512.443712,3268.778768,794.1637745,1023.021632,628.8418253,2492.768741,3216.307664,1032.31282,6735.667364,1089.069657,661.3043675,1509.50849,2073.69699
01/01/2035 01:00,241.9784466,361.1840601,113.8332891,934.0086476,1151.349773,339.6619859,293.5986177,89.73244476,353.0297097,1781.463179,991.5985622,2093.202286,1789.739089,1709.942381,1302.946308,501.4989754,1353.046001,2924.279431,710.4661881,915.2045237,562.5676578,2230.053752,2877.338302,923.5165058,6025.789731,974.2916921,591.6089455,1350.420124,1855.148325
01/01/2035 02:00,240.016647,358.2558211,112.9104049,926.4363296,1142.015399,336.9082335,291.2183163,89.00495406,350.1675807,1767.020266,983.5593437,2076.232001,1775.22908,1696.07931,1292.38289,497.4331568,1342.076408,2900.571328,704.706203,907.784657,558.0067352,2211.973967,2854.010766,916.0292511,5976.936654,966.3927861,586.8125755,1339.47182,1840.108022
01/01/2035 03:00,241.5735374,360.5796809,113.6428087,932.445745,1149.423188,339.0936201,293.107331,89.58229298,352.4389753,1778.482208,989.9392929,2089.699673,1786.744269,1707.081087,1300.766052,500.6598033,1350.781911,2919.386154,709.2773454,913.6730867,561.6262978,2226.322142,2872.523572,921.9711601,6015.70661,972.6613829,590.6189899,1348.160428,1852.044054
01/01/2035 04:00,225.6433016,336.8017481,106.1487895,870.9568887,1073.626052,316.7325562,273.7787699,83.67491148,329.1978703,1661.202636,924.6591033,1951.897293,1668.919868,1594.509965,1214.988818,467.6444789,1261.70645,2726.871236,662.5050232,853.4221675,524.5906215,2079.51038,2683.098943,861.1730359,5619.009085,908.5205614,551.6714303,1259.257837,1729.913548
01/01/2035 05:00,217.7637715,325.0405325,102.4420427,840.5428192,1036.134716,305.6721626,264.2183351,80.75295908,317.7021843,1603.192954,892.3697368,1883.736468,1610.640697,1538.82921,1172.561053,451.3141968,1217.647291,2631.648094,639.3701539,823.6204157,506.2717635,2006.893269,2589.404343,831.1006214,5422.791643,876.7947575,532.4069025,1215.284185,1669.50446
01/01/2035 06:00,228.0330585,340.3687687,107.2729966,880.1810722,1084.996676,320.0870267,276.6783228,84.56110085,332.6843592,1678.796203,934.4520395,1972.569566,1686.595166,1611.397198,1227.856596,472.5972366,1275.069008,2755.751151,669.5215219,862.4606432,530.146488,2101.534186,2711.515271,870.2936,5678.51923,918.1425766,557.5141058,1272.594462,1748.234822
01/01/2035 07:00,230.1709516,343.5598501,108.2787201,888.4330908,1095.168916,323.0879593,279.272283,85.35389202,335.8033964,1694.53553,943.2128682,1991.063125,1702.407611,1626.504635,1239.368199,477.0280081,1287.023245,2781.587323,675.7985304,870.5465264,535.1168047,2121.236835,2736.936716,878.4529199,5731.757419,926.7504981,562.7410039,1284.525499,1764.625161
01/01/2035 08:00,237.7063773,354.8074454,111.8235907,917.5189573,1131.02298,333.665338,288.4152071,88.14824078,346.797058,1750.01189,974.0921363,2056.247321,1758.141691,1679.753773,1279.943115,492.6451357,1329.15831,2872.652006,697.9230844,899.0468156,552.6356658,2190.682708,2826.53961,907.2120517,5919.405912,957.0908147,581.1642368,1326.578793,1822.396143
01/01/2035 09:00,247.8549162,369.9554494,116.5977414,956.6911364,1179.310412,347.9107095,300.728688,91.91160572,361.6030698,1824.726182,1015.679628,2144.035903,1833.203073,1751.468494,1334.588483,513.6779257,1385.904851,2995.295835,727.7199271,937.4303527,576.2296669,2284.21082,2947.214736,945.944192,6172.126608,997.9524586,605.976225,1383.215205,1900.200778
